false	Snappy	0.75	Literal [1, 1]	Literal [1, 1, 2, 3]	8172317
false	Snappy	0.75	Literal [1, 1]	Delta [1, 1, 2, 3]	11548805
false	Snappy	0.75	Literal [1, 1]	Literal [1, 1, 1, 4]	7637414
false	Snappy	0.75	Literal [1, 1]	Delta [1, 1, 1, 4]	11731913
false	Snappy	0.75	Literal [1, 1]	Literal [5, 1, 1]	8446315
false	Snappy	0.75	Literal [1, 1]	Delta [5, 1, 1]	10414006
false	Snappy	0.75	Literal [1, 1]	Literal [4, 2, 1]	8559213
false	Snappy	0.75	Literal [1, 1]	Delta [4, 2, 1]	10174887
false	Snappy	0.75	Literal [1, 1]	Literal [4, 1, 2]	8953641
false	Snappy	0.75	Literal [1, 1]	Delta [4, 1, 2]	10824768
false	Snappy	0.75	Literal [1, 1]	Literal [3, 3, 1]	7757178
false	Snappy	0.75	Literal [1, 1]	Delta [3, 3, 1]	10421693
false	Snappy	0.75	Literal [1, 1]	Literal [3, 2, 2]	8149331
false	Snappy	0.75	Literal [1, 1]	Delta [3, 2, 2]	10928389
false	Snappy	0.75	Literal [1, 1]	Literal [3, 1, 3]	7962488
false	Snappy	0.75	Literal [1, 1]	Delta [3, 1, 3]	10821506
false	Snappy	0.75	Literal [1, 1]	Literal [2, 4, 1]	7880710
false	Snappy	0.75	Literal [1, 1]	Delta [2, 4, 1]	10951529
false	Snappy	0.75	Literal [1, 1]	Literal [2, 3, 2]	8306071
false	Snappy	0.75	Literal [1, 1]	Delta [2, 3, 2]	11290919
false	Snappy	0.75	Literal [1, 1]	Literal [2, 2, 3]	8172317
false	Snappy	0.75	Literal [1, 1]	Delta [2, 2, 3]	11144295
false	Snappy	0.75	Literal [1, 1]	Literal [2, 1, 4]	7637414
false	Snappy	0.75	Literal [1, 1]	Delta [2, 1, 4]	11454288
false	Snappy	0.75	Literal [1, 1]	Literal [1, 5, 1]	7957175
false	Snappy	0.75	Literal [1, 1]	Delta [1, 5, 1]	10909218
false	Snappy	0.75	Literal [1, 1]	Literal [1, 4, 2]	8388283
false	Snappy	0.75	Literal [1, 1]	Delta [1, 4, 2]	11183332
false	Snappy	0.75	Literal [1, 1]	Literal [1, 3, 3]	8219625
false	Snappy	0.75	Literal [1, 1]	Delta [1, 3, 3]	10878705
false	Snappy	0.75	Literal [1, 1]	Literal [1, 2, 4]	7637414
false	Snappy	0.75	Literal [1, 1]	Delta [1, 2, 4]	11454461
false	Snappy	0.75	Literal [1, 1]	Literal [1, 1, 5]	7833659
false	Snappy	0.75	Literal [1, 1]	Delta [1, 1, 5]	11442128
false	Snappy	0.75	Literal [1, 1]	Literal [6, 1]	8025467
false	Snappy	0.75	Literal [1, 1]	Delta [6, 1]	10153535
false	Snappy	0.75	Literal [1, 1]	Literal [5, 2]	8334448
false	Snappy	0.75	Literal [1, 1]	Delta [5, 2]	10457989
false	Snappy	0.75	Literal [1, 1]	Literal [4, 3]	8391439
false	Snappy	0.75	Literal [1, 1]	Delta [4, 3]	10276399
false	Snappy	0.75	Literal [1, 1]	Literal [3, 4]	7637414
false	Snappy	0.75	Literal [1, 1]	Delta [3, 4]	10592889
false	Snappy	0.75	Literal [1, 1]	Literal [2, 5]	7833659
false	Snappy	0.75	Literal [1, 1]	Delta [2, 5]	11038322
false	Snappy	0.75	Literal [1, 1]	Literal [1, 6]	7970669
false	Snappy	0.75	Literal [1, 1]	Delta [1, 6]	10956324
false	Snappy	0.75	Literal [1, 1]	Literal [7]	8060534
false	Snappy	0.75	Literal [1, 1]	Delta [7]	10303789
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 1, 1, 1, 1]	8718137
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 1, 1, 1, 1]	12516698
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 1, 1, 1, 1]	8718137
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 1, 1, 1, 1]	12231007
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 1, 1, 1, 1]	8718137
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 1, 1, 1, 1]	12231921
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 2, 1, 1, 1]	8929287
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 2, 1, 1, 1]	12120846
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 2, 1, 1]	8353233
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 2, 1, 1]	12127596
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 1, 2, 1]	8222588
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 1, 2, 1]	11958952
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 1, 1, 2]	8620055
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 1, 1, 2]	12597809
false	Snappy	0.75	Delta [1, 1]	Literal [3, 1, 1, 1, 1]	8718137
false	Snappy	0.75	Delta [1, 1]	Delta [3, 1, 1, 1, 1]	11372173
false	Snappy	0.75	Delta [1, 1]	Literal [2, 2, 1, 1, 1]	8929287
false	Snappy	0.75	Delta [1, 1]	Delta [2, 2, 1, 1, 1]	11711619
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 2, 1, 1]	8353233
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 2, 1, 1]	11838592
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 1, 2, 1]	8222588
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 1, 2, 1]	11673430
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 1, 1, 2]	8620055
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 1, 1, 2]	12312135
false	Snappy	0.75	Delta [1, 1]	Literal [1, 3, 1, 1, 1]	8976347
false	Snappy	0.75	Delta [1, 1]	Delta [1, 3, 1, 1, 1]	11448176
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 2, 1, 1]	8353233
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 2, 1, 1]	11838091
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 1, 2, 1]	8222588
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 1, 2, 1]	11676027
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 1, 1, 2]	8620055
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 1, 1, 2]	12313056
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 3, 1, 1]	8506213
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 3, 1, 1]	11747068
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 2, 2, 1]	8429483
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 2, 2, 1]	11535144
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 2, 1, 2]	8829115
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 2, 1, 2]	12195300
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 3, 1]	7852897
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 3, 1]	11667918
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 2, 2]	8244573
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 2, 2]	12173474
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 1, 3]	8057979
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 1, 3]	12059361
false	Snappy	0.75	Delta [1, 1]	Literal [4, 1, 1, 1]	9151966
false	Snappy	0.75	Delta [1, 1]	Delta [4, 1, 1, 1]	10845779
false	Snappy	0.75	Delta [1, 1]	Literal [3, 2, 1, 1]	8353233
false	Snappy	0.75	Delta [1, 1]	Delta [3, 2, 1, 1]	10977981
false	Snappy	0.75	Delta [1, 1]	Literal [3, 1, 2, 1]	8222588
false	Snappy	0.75	Delta [1, 1]	Delta [3, 1, 2, 1]	10816271
false	Snappy	0.75	Delta [1, 1]	Literal [3, 1, 1, 2]	8620055
false	Snappy	0.75	Delta [1, 1]	Delta [3, 1, 1, 2]	11453278
false	Snappy	0.75	Delta [1, 1]	Literal [2, 3, 1, 1]	8506213
false	Snappy	0.75	Delta [1, 1]	Delta [2, 3, 1, 1]	11338016
false	Snappy	0.75	Delta [1, 1]	Literal [2, 2, 2, 1]	8429483
false	Snappy	0.75	Delta [1, 1]	Delta [2, 2, 2, 1]	11125663
false	Snappy	0.75	Delta [1, 1]	Literal [2, 2, 1, 2]	8829115
false	Snappy	0.75	Delta [1, 1]	Delta [2, 2, 1, 2]	11786087
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 3, 1]	7852897
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 3, 1]	11378885
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 2, 2]	8244573
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 2, 2]	11884467
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 1, 3]	8057979
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 1, 3]	11773848
false	Snappy	0.75	Delta [1, 1]	Literal [1, 4, 1, 1]	8591170
false	Snappy	0.75	Delta [1, 1]	Delta [1, 4, 1, 1]	11232547
false	Snappy	0.75	Delta [1, 1]	Literal [1, 3, 2, 1]	8480310
false	Snappy	0.75	Delta [1, 1]	Delta [1, 3, 2, 1]	10874224
false	Snappy	0.75	Delta [1, 1]	Literal [1, 3, 1, 2]	8877038
false	Snappy	0.75	Delta [1, 1]	Delta [1, 3, 1, 2]	11522429
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 3, 1]	7852897
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 3, 1]	11378641
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 2, 2]	8244573
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 2, 2]	11883955
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 1, 3]	8057979
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 1, 3]	11776554
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 4, 1]	7976807
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 4, 1]	11455815
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 3, 2]	8401265
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 3, 2]	11794919
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 2, 3]	8267499
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 2, 3]	11648639
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 1, 4]	7732908
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 1, 4]	11838069
false	Snappy	0.75	Delta [1, 1]	Literal [5, 1, 1]	8541659
false	Snappy	0.75	Delta [1, 1]	Delta [5, 1, 1]	10508784
false	Snappy	0.75	Delta [1, 1]	Literal [4, 2, 1]	8654684
false	Snappy	0.75	Delta [1, 1]	Delta [4, 2, 1]	10270295
false	Snappy	0.75	Delta [1, 1]	Literal [4, 1, 2]	9048890
false	Snappy	0.75	Delta [1, 1]	Delta [4, 1, 2]	10920156
false	Snappy	0.75	Delta [1, 1]	Literal [3, 3, 1]	7852897
false	Snappy	0.75	Delta [1, 1]	Delta [3, 3, 1]	10517200
false	Snappy	0.75	Delta [1, 1]	Literal [3, 2, 2]	8244573
false	Snappy	0.75	Delta [1, 1]	Delta [3, 2, 2]	11023828
false	Snappy	0.75	Delta [1, 1]	Literal [3, 1, 3]	8057979
false	Snappy	0.75	Delta [1, 1]	Delta [3, 1, 3]	10916737
false	Snappy	0.75	Delta [1, 1]	Literal [2, 4, 1]	7976807
false	Snappy	0.75	Delta [1, 1]	Delta [2, 4, 1]	11046897
false	Snappy	0.75	Delta [1, 1]	Literal [2, 3, 2]	8401265
false	Snappy	0.75	Delta [1, 1]	Delta [2, 3, 2]	11385808
false	Snappy	0.75	Delta [1, 1]	Literal [2, 2, 3]	8267499
false	Snappy	0.75	Delta [1, 1]	Delta [2, 2, 3]	11239167
false	Snappy	0.75	Delta [1, 1]	Literal [2, 1, 4]	7732908
false	Snappy	0.75	Delta [1, 1]	Delta [2, 1, 4]	11549133
false	Snappy	0.75	Delta [1, 1]	Literal [1, 5, 1]	8053410
false	Snappy	0.75	Delta [1, 1]	Delta [1, 5, 1]	11003640
false	Snappy	0.75	Delta [1, 1]	Literal [1, 4, 2]	8483745
false	Snappy	0.75	Delta [1, 1]	Delta [1, 4, 2]	11278163
false	Snappy	0.75	Delta [1, 1]	Literal [1, 3, 3]	8314849
false	Snappy	0.75	Delta [1, 1]	Delta [1, 3, 3]	10973433
false	Snappy	0.75	Delta [1, 1]	Literal [1, 2, 4]	7732908
false	Snappy	0.75	Delta [1, 1]	Delta [1, 2, 4]	11549221
false	Snappy	0.75	Delta [1, 1]	Literal [1, 1, 5]	7929069
false	Snappy	0.75	Delta [1, 1]	Delta [1, 1, 5]	11541243
false	Snappy	0.75	Delta [1, 1]	Literal [6, 1]	8122292
false	Snappy	0.75	Delta [1, 1]	Delta [6, 1]	10249452
false	Snappy	0.75	Delta [1, 1]	Literal [5, 2]	8429993
false	Snappy	0.75	Delta [1, 1]	Delta [5, 2]	10552882
false	Snappy	0.75	Delta [1, 1]	Literal [4, 3]	8486835
false	Snappy	0.75	Delta [1, 1]	Delta [4, 3]	10371780
false	Snappy	0.75	Delta [1, 1]	Literal [3, 4]	7732908
false	Snappy	0.75	Delta [1, 1]	Delta [3, 4]	10688220
false	Snappy	0.75	Delta [1, 1]	Literal [2, 5]	7929069
false	Snappy	0.75	Delta [1, 1]	Delta [2, 5]	11132442
false	Snappy	0.75	Delta [1, 1]	Literal [1, 6]	8066365
false	Snappy	0.75	Delta [1, 1]	Delta [1, 6]	11050567
false	Snappy	0.75	Delta [1, 1]	Literal [7]	8157654
false	Snappy	0.75	Delta [1, 1]	Delta [7]	10397759
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 1, 1, 1, 1]	8228461
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 1, 1, 1, 1]	12030813
false	Snappy	0.75	Literal [2]	Literal [2, 1, 1, 1, 1, 1]	8228461
false	Snappy	0.75	Literal [2]	Delta [2, 1, 1, 1, 1, 1]	11742144
false	Snappy	0.75	Literal [2]	Literal [1, 2, 1, 1, 1, 1]	8228461
false	Snappy	0.75	Literal [2]	Delta [1, 2, 1, 1, 1, 1]	11742920
false	Snappy	0.75	Literal [2]	Literal [1, 1, 2, 1, 1, 1]	8439940
false	Snappy	0.75	Literal [2]	Delta [1, 1, 2, 1, 1, 1]	11633680
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 2, 1, 1]	7863674
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 2, 1, 1]	11641595
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 1, 2, 1]	7732557
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 1, 2, 1]	11472997
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 1, 1, 2]	8130257
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 1, 1, 2]	12111806
false	Snappy	0.75	Literal [2]	Literal [3, 1, 1, 1, 1]	8228461
false	Snappy	0.75	Literal [2]	Delta [3, 1, 1, 1, 1]	10883141
false	Snappy	0.75	Literal [2]	Literal [2, 2, 1, 1, 1]	8439940
false	Snappy	0.75	Literal [2]	Delta [2, 2, 1, 1, 1]	11222685
false	Snappy	0.75	Literal [2]	Literal [2, 1, 2, 1, 1]	7863674
false	Snappy	0.75	Literal [2]	Delta [2, 1, 2, 1, 1]	11349611
false	Snappy	0.75	Literal [2]	Literal [2, 1, 1, 2, 1]	7732557
false	Snappy	0.75	Literal [2]	Delta [2, 1, 1, 2, 1]	11184480
false	Snappy	0.75	Literal [2]	Literal [2, 1, 1, 1, 2]	8130257
false	Snappy	0.75	Literal [2]	Delta [2, 1, 1, 1, 2]	11823144
false	Snappy	0.75	Literal [2]	Literal [1, 3, 1, 1, 1]	8486983
false	Snappy	0.75	Literal [2]	Delta [1, 3, 1, 1, 1]	10959139
false	Snappy	0.75	Literal [2]	Literal [1, 2, 2, 1, 1]	7863674
false	Snappy	0.75	Literal [2]	Delta [1, 2, 2, 1, 1]	11348966
false	Snappy	0.75	Literal [2]	Literal [1, 2, 1, 2, 1]	7732557
false	Snappy	0.75	Literal [2]	Delta [1, 2, 1, 2, 1]	11186951
false	Snappy	0.75	Literal [2]	Literal [1, 2, 1, 1, 2]	8130257
false	Snappy	0.75	Literal [2]	Delta [1, 2, 1, 1, 2]	11823937
false	Snappy	0.75	Literal [2]	Literal [1, 1, 3, 1, 1]	8016689
false	Snappy	0.75	Literal [2]	Delta [1, 1, 3, 1, 1]	11259836
false	Snappy	0.75	Literal [2]	Literal [1, 1, 2, 2, 1]	7939769
false	Snappy	0.75	Literal [2]	Delta [1, 1, 2, 2, 1]	11047914
false	Snappy	0.75	Literal [2]	Literal [1, 1, 2, 1, 2]	8339637
false	Snappy	0.75	Literal [2]	Delta [1, 1, 2, 1, 2]	11707999
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 3, 1]	7362708
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 3, 1]	11181783
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 2, 2]	7754851
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 2, 2]	11687339
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 1, 3]	7568040
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 1, 3]	11573310
false	Snappy	0.75	Literal [2]	Literal [4, 1, 1, 1]	8662435
false	Snappy	0.75	Literal [2]	Delta [4, 1, 1, 1]	10356840
false	Snappy	0.75	Literal [2]	Literal [3, 2, 1, 1]	7863674
false	Snappy	0.75	Literal [2]	Delta [3, 2, 1, 1]	10488811
false	Snappy	0.75	Literal [2]	Literal [3, 1, 2, 1]	7732557
false	Snappy	0.75	Literal [2]	Delta [3, 1, 2, 1]	10327160
false	Snappy	0.75	Literal [2]	Literal [3, 1, 1, 2]	8130257
false	Snappy	0.75	Literal [2]	Delta [3, 1, 1, 2]	10964116
false	Snappy	0.75	Literal [2]	Literal [2, 3, 1, 1]	8016689
false	Snappy	0.75	Literal [2]	Delta [2, 3, 1, 1]	10849038
false	Snappy	0.75	Literal [2]	Literal [2, 2, 2, 1]	7939769
false	Snappy	0.75	Literal [2]	Delta [2, 2, 2, 1]	10636629
false	Snappy	0.75	Literal [2]	Literal [2, 2, 1, 2]	8339637
false	Snappy	0.75	Literal [2]	Delta [2, 2, 1, 2]	11297016
false	Snappy	0.75	Literal [2]	Literal [2, 1, 3, 1]	7362708
false	Snappy	0.75	Literal [2]	Delta [2, 1, 3, 1]	10889765
false	Snappy	0.75	Literal [2]	Literal [2, 1, 2, 2]	7754851
false	Snappy	0.75	Literal [2]	Delta [2, 1, 2, 2]	11395344
false	Snappy	0.75	Literal [2]	Literal [2, 1, 1, 3]	7568040
false	Snappy	0.75	Literal [2]	Delta [2, 1, 1, 3]	11284815
false	Snappy	0.75	Literal [2]	Literal [1, 4, 1, 1]	8101391
false	Snappy	0.75	Literal [2]	Delta [1, 4, 1, 1]	10743568
false	Snappy	0.75	Literal [2]	Literal [1, 3, 2, 1]	7990554
false	Snappy	0.75	Literal [2]	Delta [1, 3, 2, 1]	10385133
false	Snappy	0.75	Literal [2]	Literal [1, 3, 1, 2]	8387527
false	Snappy	0.75	Literal [2]	Delta [1, 3, 1, 2]	11033263
false	Snappy	0.75	Literal [2]	Literal [1, 2, 3, 1]	7362708
false	Snappy	0.75	Literal [2]	Delta [1, 2, 3, 1]	10889396
false	Snappy	0.75	Literal [2]	Literal [1, 2, 2, 2]	7754851
false	Snappy	0.75	Literal [2]	Delta [1, 2, 2, 2]	11394694
false	Snappy	0.75	Literal [2]	Literal [1, 2, 1, 3]	7568040
false	Snappy	0.75	Literal [2]	Delta [1, 2, 1, 3]	11287389
false	Snappy	0.75	Literal [2]	Literal [1, 1, 4, 1]	7486227
false	Snappy	0.75	Literal [2]	Delta [1, 1, 4, 1]	10968207
false	Snappy	0.75	Literal [2]	Literal [1, 1, 3, 2]	7911587
false	Snappy	0.75	Literal [2]	Delta [1, 1, 3, 2]	11307536
false	Snappy	0.75	Literal [2]	Literal [1, 1, 2, 3]	7777878
false	Snappy	0.75	Literal [2]	Delta [1, 1, 2, 3]	11161321
false	Snappy	0.75	Literal [2]	Literal [1, 1, 1, 4]	7242944
false	Snappy	0.75	Literal [2]	Delta [1, 1, 1, 4]	11351968
false	Snappy	0.75	Literal [2]	Literal [5, 1, 1]	8051851
false	Snappy	0.75	Literal [2]	Delta [5, 1, 1]	10019892
false	Snappy	0.75	Literal [2]	Literal [4, 2, 1]	8164779
